programID,season,workID,composerLastName,composerFirstName,workTitle,OpusNumber,conductorLastName,conductorFirstName
3175,1985-86,52550*,Mendelssohn,  Felix,RUY BLAS, OP.95: OVERTURE,Mehta, Zubin
162,1985-86,51118*,Mozart,  Wolfgang  Amadeus,RONDO, PIANO,Dutoit, Charles
166,1985-86,9003*6,Wagner,  Richard,TANNHAUSER, WWV 70,De Waart, Edo
3854,1985-86,9003*6,Wagner,  Richard,TANNHAUSER, WWV 70,De Waart, Edo
3858,1985-86,53732*,Prokofiev,  Sergei,SYMPHONY NO. 1, OP. 25 (CLASSICAL),Temirkanov, Yuri
3617,1985-86,1092*1,Susato,  Tylman,DANSEREYE (DANCE COLLECTION), ARR. FOR BRASS (ARR. Iveson),Kruglikov, Felix
3863,1985-86,2990*1,Weber,  Carl  Maria Von,PRECIOSA, OP. 78,Leinsdorf, Erich
3866,1985-86,2369*,Schoenberg,  Arnold,VERKLAERTE NACHT (TRANSFIGURED NIGHT), OP. 4,Leinsdorf, Erich
878,1985-86,52446*,Beethoven,  Ludwig  van,SYMPHONY NO. 5 IN C MINOR, OP.67,Fletcher, Richard
3870,1985-86,51892*,Brahms,  Johannes,VARIATIONS ON A THEME BY HAYDN, OP. 56A,Leinsdorf, Erich
828,1985-86,2366*3,Furtwangler [Furtwängler],  Wilhelm,SYMPHONY NO. 2, E MINOR,Mehta, Zubin
830,1985-86,6709*16,Weber,  Carl  Maria Von,FREISCHUTZ, DER,Mehta, Zubin
834,1985-86,610*,Elgar,  Sir  Edward,CONCERTO, CELLO,Mehta, Zubin
838,1985-86,51691*,Bartok [Bartók],  Béla,CONCERTO FOR ORCHESTRA, SZ 116,Mehta, Zubin
840,1985-86,52780*,Schubert,  Franz,SYMPHONY NO. 6, C MAJOR,Mehta, Zubin
844,1985-86,51832*,Bach,  Johann  Sebastian,ST. MATTHEW PASSION, BWV 244,Mehta, Zubin
2231,1985-86,3409*,Roussel,  Albert,TRIO, FLUTE,Not conducted, Zubin
5215,1985-86,51925*,Haydn,  Franz  Joseph,SYMPHONY NO.  49, F MINOR (LA PASSIONE),Leppard, Raymond
2185,1985-86,51642*1,Mozart,  Wolfgang  Amadeus,SYMPHONY NO. 35, D MAJOR,Hogwood, Christopher
6589,1985-86,51884*,Brahms,  Johannes,SYMPHONY NO. 4 IN E MINOR, OP. 98,Kruglikov, Felix
6595,1985-86,52364*1,Beethoven,  Ludwig  van,EGMONT, OP.84,Levine, Gilbert
2188,1985-86,3055*,Molter,  Johann  Melchior,CONCERTO, TRUMPET,Mehta, Zubin
2191,1985-86,1935*,Vivaldi,  Antonio,CONCERTO, VIOLINS (2),Mehta, Zubin
6525,1985-86,2959*,Vivaldi,  Antonio,CONCERTO, PICCOLO,Mehta, Zubin
6528,1985-86,2959*,Vivaldi,  Antonio,CONCERTO, PICCOLO,Mehta, Zubin
6531,1985-86,2062*,Haydn,  Franz  Joseph,SINFONIA CONCERTANTE, B-FLAT MAJOR,Mehta, Zubin
6535,1985-86,51328*,Berlioz,  Hector,HAROLD IN ITALY, OP.16,Mehta, Zubin
2656,1985-86,4789*,Ligeti,  György,GRAND MACABRE, LE,Pesko (Peskó), Zoltán
6994,1985-86,1123*,Rands,  Bernard,TAMBOURIN, LE,Slatkin, Leonard
2715,1986-87,52389*,Beethoven,  Ludwig  van,LEONORE OVERTURE NO. 3, OP. 72B,Stern, Michael
2747,1986-87,6413*,Husa,  Karel,CONCERTO, ORCHESTRA,Mehta, Zubin
7071,1986-87,51099*,Mozart,  Wolfgang  Amadeus,CONCERTO, VIOLIN NO. 5,Mehta, Zubin
7095,1986-87,51071*,Mozart,  Wolfgang  Amadeus,CONCERTO, PIANO NO. 25,Tennstedt, Klaus
4062,1986-87,52195*,Haydn,  Franz  Joseph,CONCERTO, OBOE,Mehta, Zubin
4069,1986-87,52195*,Haydn,  Franz  Joseph,CONCERTO, OBOE,Mehta, Zubin
4091,1986-87,3835*,Bach,  Johann  Sebastian,BRANDENBURG CONCERTO NO. 6 IN B-FLAT MAJOR, BWV 1051,Mehta, Zubin
4098,1986-87,3835*,Bach,  Johann  Sebastian,BRANDENBURG CONCERTO NO. 6 IN B-FLAT MAJOR, BWV 1051,Mehta, Zubin
4103,1986-87,50756*,Webern,  Anton  von,CONCERTO, NINE INSTRUMENTS,Mehta, Zubin
1015,1986-87,3835*,Bach,  Johann  Sebastian,BRANDENBURG CONCERTO NO. 6 IN B-FLAT MAJOR, BWV 1051,Mehta, Zubin
1017,1986-87,2417*,Beethoven,  Ludwig  van,CONCERTO, PIANO,Mehta, Zubin
1023,1986-87,9007*17,Wagner,  Richard,MEISTERSINGER, DIE,Mehta, Zubin
1061,1986-87,948*12,Bach,  Johann  Sebastian,CHRISTMAS ORATORIO, CANTATAS 1 - 3,Leinsdorf, Erich
1066,1986-87,948*12,Bach,  Johann  Sebastian,CHRISTMAS ORATORIO, CANTATAS 1 - 3,Leinsdorf, Erich
4764,1986-87,948*12,Bach,  Johann  Sebastian,CHRISTMAS ORATORIO, CANTATAS 1 - 3,Leinsdorf, Erich
4765,1986-87,3454*4,Strauss,  Richard,SONATINA NO. 2, 16 WINDS,Leinsdorf, Erich
4771,1986-87,51614*,Mozart,  Wolfgang  Amadeus,SYMPHONY NO. 29, A MAJOR,Leinsdorf, Erich
1761,1986-87,51933*9,Strauss,  Richard,BOURGEOIS GENTILHOMME, LE,Leinsdorf, Erich
4778,1986-87,51933*9,Strauss,  Richard,BOURGEOIS GENTILHOMME, LE,Leinsdorf, Erich
4784,1986-87,51933*9,Strauss,  Richard,BOURGEOIS GENTILHOMME, LE,Leinsdorf, Erich
4785,1986-87,50097*,Hindemith,  Paul,CONCERT MUSIC, STRINGS AND BRASS,Masur, Kurt
1708,1986-87,164*,Matthus,  Siegfried,WINDSBRAUT, DIE,Masur, Kurt
1716,1986-87,846*,Penderecki,  Krzysztof,CONCERTO, CELLO,Penderecki, Krzysztof
1722,1986-87,52007*,Britten,  Benjamin,SYMPHONY FOR CELLO AND ORCHESTRA, OP. 68,Shostakovich, Maxim
1725,1986-87,1003*,Beethoven,  Ludwig  van,CORIOLAN OVERTURE, OP. 62 (ARR. Mahler),Slatkin, Leonard
6172,1986-87,52429*3,Beethoven,  Ludwig  van,SYMPHONY NO. 1 IN C MAJOR, OP.21,Slatkin, Leonard
6109,1986-87,53792*,Prokofiev,  Sergei,SYMPHONY NO. 5, OP. 100,Rostropovich, Mstislav
6113,1986-87,3865*,Britten,  Benjamin,WAR REQUIEM, OP. 66,Rostropovich, Mstislav
6118,1986-87,51638*,Boccherini,  Luigi,CONCERTO, CELLO,Skrowaczewski, Stanislaw
3136,1986-87,52135*2,Haydn,  Franz  Joseph,SYMPHONY NO. 104, D MAJOR (LONDON),Kruglikov, Felix
3054,1986-87,2579*,Brahms,  Johannes,CONCERTO, PIANO,Skrowaczewski, Stanislaw
3072,1986-87,1513*,Bax,  Sir  Arnold,GARDEN OF FAND, THE,Davis, Andrew
106,1986-87,52446*3,Beethoven,  Ludwig  van,SYMPHONY NO. 5 IN C MINOR, OP.67,Davis, Andrew
3078,1986-87,52135*,Haydn,  Franz  Joseph,SYMPHONY NO. 104, D MAJOR (LONDON),Davis, Andrew
26,1986-87,1300*,Bach,  P.D.Q.,ABDUCTION OF FIGARO OVERTURE (S.384, S.492),Schickele, Peter
30,1986-87,52135*,Haydn,  Franz  Joseph,SYMPHONY NO. 104, D MAJOR (LONDON),Davis, Andrew
52,1986-87,51602*,Ravel,  Maurice,TOMBEAU DE COUPERIN, LE,Sinopoli, Giuseppe
13530,1986-87,51602*,Ravel,  Maurice,TOMBEAU DE COUPERIN, LE,Sinopoli, Giuseppe
4389,1986-87,5635*,Carter,  Elliott,CELEBRATION OF SOME 100 X 150 NOTES, A,Mehta, Zubin
4403,1986-87,51944*,Strauss,  Richard,DON JUAN, OP. 20,Leonard, Peter
4886,1986-87,53215*,Dvorak,  Antonín,CARNIVAL OVERTURE, OP.92,Leppard, Raymond
1843,1986-87,53215*,Dvorak,  Antonín,CARNIVAL OVERTURE, OP.92,Leppard, Raymond
1856,1986-87,51691*1,Bartok [Bartók],  Béla,CONCERTO FOR ORCHESTRA, SZ 116,Nelson, John
1869,1986-87,51691*,Bartok [Bartók],  Béla,CONCERTO FOR ORCHESTRA, SZ 116,Nelson, John
1874,1986-87,51691*,Bartok [Bartók],  Béla,CONCERTO FOR ORCHESTRA, SZ 116,Nelson, John
3640,1986-87,856*,Schubert,  Franz,ROSAMUNDE: OVERTURE, D.644,Mehta, Zubin
627,1986-87,856*,Schubert,  Franz,ROSAMUNDE: OVERTURE, D.644,Mehta, Zubin
637,1986-87,856*,Schubert,  Franz,ROSAMUNDE: OVERTURE, D.644,Mehta, Zubin
644,1986-87,50981*,Mozart,  Wolfgang  Amadeus,CONCERTO, OBOE,Mehta, Zubin
670,1987-88,3163*,Beethoven,  Ludwig  van,CONCERTO, PIANO,Davis, Colin
672,1987-88,51306*,Berlioz,  Hector,DAMNATION DE FAUST, LA,Davis, Colin
676,1987-88,8867*2,Sibelius,  Jean,LEMMINKAINEN SUITE (LEGENDS), OP. 22,Davis, Colin
678,1987-88,50326*,Vaughan Williams,  Ralph,SYMPHONY NO. 6, E MINOR,Davis, Colin
5026,1987-88,1249*,Mozart,  Wolfgang  Amadeus,DON GIOVANNI: OVERTURE, K.527 (ARR. Mozart),Sanderling, Kurt
5029,1987-88,2190*,Prokofiev,  Sergei,CONCERTO, PIANO,Sanderling, Kurt
5035,1987-88,3685*,Brahms,  Johannes,CONCERTO, VIOLIN,Kruglikov, Felix
5039,1987-88,53258*,Sibelius,  Jean,SYMPHONY NO. 4, A MINOR,Leinsdorf, Erich
2033,1987-88,9007*17,Wagner,  Richard,MEISTERSINGER, DIE,Leinsdorf, Erich
2039,1987-88,8901*,Britten,  Benjamin,PETER GRIMES, PASSACAGLIA,Leinsdorf, Erich
2051,1987-88,52777*,Schubert,  Franz,SYMPHONY NO. 5, B FLAT MAJOR,Bernstein, Leonard
6380,1987-88,3413*2,Mozart,  Wolfgang  Amadeus,SINFONIA CONCERTANTE, VLN/VLA,Slatkin, Leonard
2707,1987-88,51046*,Liszt,  Franz,CONCERTO, PIANO,Mehta, Zubin
2711,1987-88,9000*1,Wagner,  Richard,RIENZI, WWV 49,Mehta, Zubin
2714,1987-88,787*,Haydn,  Franz  Joseph,SEASONS, THE,Leinsdorf, Erich
2719,1987-88,53101*,Scriabin,  Alexander,SYMPHONY NO. 3, C MINOR,Sinopoli, Giuseppe
7041,1987-88,52056*,Haydn,  Franz  Joseph,SYMPHONY NO.  83, G MINOR (LA POULE),Dutoit, Charles
4114,1987-88,53708*1,Stravinsky,  Igor,SACRE DU PRINTEMPS, LE,Mehta, Zubin
7049,1987-88,54106*,Tchaikovsky,  Pyotr  Ilyich,CONCERTO, PIANO,Mehta, Zubin
7066,1987-88,52771*,Schubert,  Franz,SYMPHONY NO. 2, B FLAT MAJOR,Mehta, Zubin
7073,1987-88,968*,Telemann,  Georg  Philipp,CONCERTO, OBOE D'AMORE,Mehta, Zubin
7080,1987-88,968*,Telemann,  Georg  Philipp,CONCERTO, OBOE D'AMORE,Mehta, Zubin
7087,1987-88,968*,Telemann,  Georg  Philipp,CONCERTO, OBOE D'AMORE,Mehta, Zubin
7096,1987-88,968*,Telemann,  Georg  Philipp,CONCERTO, OBOE D'AMORE,Mehta, Zubin
7101,1987-88,968*,Telemann,  Georg  Philipp,CONCERTO, OBOE D'AMORE,Mehta, Zubin
4032,1987-88,51628*,Mozart,  Wolfgang  Amadeus,SYMPHONY NO. 32 (OVERTURE), G MAJOR,Tennstedt, Klaus
4039,1987-88,1847*,Beethoven,  Ludwig  van,CONCERTO, PIANO,Tennstedt, Klaus
4048,1987-88,2263*,Bach,  Johann  Sebastian,CON., VIOLIN,Kruglikov, Felix
1074,1987-88,51682*1,Rossini,  Gioachino,BARBIERE DI SIVIGLIA, IL (THE BARBER OF SEVILLE),Morgan, Michael
4065,1987-88,52625*13,Tchaikovsky,  Pyotr  Ilyich,NUTCRACKER, THE,Rozhdestvensky, Gennady
4072,1987-88,51538*,Webern,  Anton  von,PASSACAGLIA, OP.1,Conlon, James
996,1987-88,2068*,Beethoven,  Ludwig  van,CONCERTO, VIOLIN,Dutoit, Charles
1006,1987-88,51990*,Haydn,  Franz  Joseph,SYMPHONY NO.  65, A MAJOR,DePreist, James
1011,1987-88,50064*4,Tchaikovsky,  Pyotr  Ilyich,SYMPHONY NO. 4, F MINOR,DePreist, James
1014,1987-88,50374*,Faure [Fauré],  Gabriel-Urbain,PELLÉAS ET MÉLISANDE, SUITE,DePreist, James
5371,1987-88,51835*,Schoenberg,  Arnold,CHAMBER SYMPHONY NO. 1, OP. 9,Mehta, Zubin
5377,1987-88,53664*1,Ponchielli,  Amilcare,GIOCONDA, LA,Mehta, Zubin
5384,1987-88,51091*,Mozart,  Wolfgang  Amadeus,CONCERTO, VIOLIN NO. 3,Mehta, Zubin
5391,1987-88,8955*1,Mozart,  Wolfgang  Amadeus,MAGIC FLUTE, THE,Mehta, Zubin
5401,1987-88,8955*1,Mozart,  Wolfgang  Amadeus,MAGIC FLUTE, THE,Mehta, Zubin
5409,1987-88,8955*1,Mozart,  Wolfgang  Amadeus,MAGIC FLUTE, THE,Mehta, Zubin
4599,1987-88,51929*,Strauss,  Richard,ALSO SPRACH ZARATHUSTRA, OP. 30,Mehta, Zubin
4203,1987-88,2819*,Schubert,  Franz,SYMPHONY NO. 8, B MINOR,DePreist, James
4205,1987-88,51884*,Brahms,  Johannes,SYMPHONY NO. 4 IN E MINOR, OP. 98,Davis, Andrew
4210,1987-88,52771*,Schubert,  Franz,SYMPHONY NO. 2, B FLAT MAJOR,Mehta, Zubin
4214,1987-88,856*,Schubert,  Franz,ROSAMUNDE: OVERTURE, D.644,Mehta, Zubin
4219,1987-88,9007*17,Wagner,  Richard,MEISTERSINGER, DIE,Mehta, Zubin
4223,1987-88,9007*17,Wagner,  Richard,MEISTERSINGER, DIE,Mehta, Zubin
5966,1987-88,9007*17,Wagner,  Richard,MEISTERSINGER, DIE,Mehta, Zubin
5974,1987-88,856*,Schubert,  Franz,ROSAMUNDE: OVERTURE, D.644,Mehta, Zubin
5989,1987-88,856*,Schubert,  Franz,ROSAMUNDE: OVERTURE, D.644,Mehta, Zubin
5999,1987-88,856*,Schubert,  Franz,ROSAMUNDE: OVERTURE, D.644,Mehta, Zubin
6006,1987-88,52113*,Webern,  Anton  von,SIX PIECES, ORCHESTRA,Mehta, Zubin
13238,1987-88,52113*,Webern,  Anton  von,SIX PIECES, ORCHESTRA,Mehta, Zubin
13245,1987-88,52113*,Webern,  Anton  von,SIX PIECES, ORCHESTRA,Mehta, Zubin
2932,1988-89,52113*,Webern,  Anton  von,SIX PIECES, ORCHESTRA,Mehta, Zubin
2948,1988-89,52771*,Schubert,  Franz,SYMPHONY NO. 2, B FLAT MAJOR,Mehta, Zubin
2955,1988-89,856*,Schubert,  Franz,ROSAMUNDE: OVERTURE, D.644,Mehta, Zubin
2960,1988-89,52771*,Schubert,  Franz,SYMPHONY NO. 2, B FLAT MAJOR,Mehta, Zubin
1563,1988-89,856*,Schubert,  Franz,ROSAMUNDE: OVERTURE, D.644,Mehta, Zubin
1568,1988-89,52113*,Webern,  Anton  von,SIX PIECES, ORCHESTRA,Mehta, Zubin
1584,1988-89,856*,Schubert,  Franz,ROSAMUNDE: OVERTURE, D.644,Mehta, Zubin
1587,1988-89,3634*,Dvorak,  Antonín,CONCERTO CELLO, B MINOR,Mehta, Zubin
5959,1988-89,3634*,Dvorak,  Antonín,CONCERTO CELLO, B MINOR,Mehta, Zubin
5965,1988-89,52095*,Bruckner,  Anton,SYMPHONY NO. 9, D MINOR,Mehta, Zubin
5973,1988-89,5397*,Shostakovich,  Dmitri,OCTOBER, OP. 131,Davis, Andrew
5982,1988-89,1847*,Beethoven,  Ludwig  van,CONCERTO, PIANO,Davis, Andrew
5993,1988-89,53939*,Handel,  George  Frideric,CONCERTO GROSSO, OP. 6,Leppard, Raymond
13531,1988-89,53939*,Handel,  George  Frideric,CONCERTO GROSSO, OP. 6,Leppard, Raymond
2923,1988-89,51636*,Mozart,  Wolfgang  Amadeus,SYMPHONY NO. 34, C MAJOR,Mehta, Zubin
3052,1988-89,5601*,Zwilich,  Ellen  Taaffe,CONCERTO, TRUMPET AND FIVE PLAYERS,Mehta, Zubin
2933,1988-89,51636*,Mozart,  Wolfgang  Amadeus,SYMPHONY NO. 34, C MAJOR,Mehta, Zubin
7291,1988-89,856*,Schubert,  Franz,ROSAMUNDE: OVERTURE, D.644,Mehta, Zubin
7295,1988-89,5635*,Carter,  Elliott,CELEBRATION OF SOME 100 X 150 NOTES, A,Mehta, Zubin
3612,1988-89,327*,Handel,  George  Frideric,CONCERTO, OBOE,Mehta, Zubin
3619,1988-89,398*,Brahms,  Johannes,TRAGIC OVERTURE, OP. 81,Kruglikov, Felix
3627,1988-89,8867*2,Sibelius,  Jean,LEMMINKAINEN SUITE (LEGENDS), OP. 22,Mehta, Zubin
4998,1988-89,51356*15,Berlioz,  Hector,ROMEO ET JULIETTE, OP.17,Wolff, Hugh
579,1988-89,5139*,Wolfe,  Stanley,CONCERTO, VIOLIN,Slatkin, Leonard
585,1988-89,51701*1,Rossini,  Gioachino,ITALIANA IN ALGERI, L',Slatkin, Leonard
591,1988-89,51438*,Mozart,  Wolfgang  Amadeus,SERENADE NO.  6, D MAJOR,Masur, Kurt
598,1988-89,51438*,Mozart,  Wolfgang  Amadeus,SERENADE NO.  6, D MAJOR,Masur, Kurt
4925,1988-89,53780*1,Prokofiev,  Sergei,ROMEO AND JULIET: SUITE NO. 2, OP. 64TER,Masur, Kurt
4931,1988-89,398*,Brahms,  Johannes,TRAGIC OVERTURE, OP. 81,Kruglikov, Felix
4946,1988-89,1997*,Debussy,  Claude,DAMOISELLE ELUE, LA (THE BLESSED DAMOZEL),Leinsdorf, Erich
2008,1988-89,53204*,Sibelius,  Jean,FINLANDIA, OP. 26,Harvey, Raymond
4953,1988-89,2819*,Schubert,  Franz,SYMPHONY NO. 8, B MINOR,Levi, Yoel
1911,1988-89,3888*,Haydn,  Franz  Joseph,CREATION, THE,Shaw, Robert
1918,1988-89,3888*,Haydn,  Franz  Joseph,CREATION, THE,Flummerfelt, Joseph
6333,1988-89,1271*,Mozart,  Wolfgang  Amadeus,ABDUCTION FROM THE SERAGLIO, THE: OVERTURE,Morgan, Michael
1924,1988-89,51737*,Haydn,  Franz  Joseph,SYMPHONY NO.   5, A MAJOR,Herbig, Gunther
1941,1988-89,8*,Turrin,  Joseph,CONCERTO, TRUMPET AND ORCHESTRA,Leinsdorf, Erich
6271,1988-89,4021*,Dvorak,  Antonín,SERENADE, D MINOR,Leinsdorf, Erich
13532,1988-89,4021*,Dvorak,  Antonín,SERENADE, D MINOR,Leinsdorf, Erich
6275,1988-89,53215*,Dvorak,  Antonín,CARNIVAL OVERTURE, OP.92,Mehta, Zubin
6278,1988-89,53215*,Dvorak,  Antonín,CARNIVAL OVERTURE, OP.92,Mehta, Zubin
6284,1988-89,629*,Barber,  Samuel,CONCERTO, CELLO,Mehta, Zubin
6289,1988-89,53215*,Dvorak,  Antonín,CARNIVAL OVERTURE, OP.92,Mehta, Zubin
6292,1988-89,9000*1,Wagner,  Richard,RIENZI, WWV 49,Mehta, Zubin
2485,1988-89,51807*,Brahms,  Johannes,ACADEMIC FESTIVAL OVERTURE, OP.80,Leinsdorf, Erich
2491,1988-89,53215*,Dvorak,  Antonín,CARNIVAL OVERTURE, OP.92,Tung, Ling
2496,1988-89,50376*1,Verdi,  Giuseppe,FORZA DEL DESTINO, LA,Tung, Ling
13251,1988-89,51807*,Brahms,  Johannes,ACADEMIC FESTIVAL OVERTURE, OP.80,Leinsdorf, Erich
13252,1988-89,51807*,Brahms,  Johannes,ACADEMIC FESTIVAL OVERTURE, OP.80,Leinsdorf, Erich
726,1988-89,51356*2,Berlioz,  Hector,ROMEO ET JULIETTE, OP.17,Wolff, Hugh
5089,1988-89,4073*,Tchaikovsky,  Pyotr  Ilyich,CONCERTO, VIOLIN,Temirkanov, Yuri
6828,1988-89,53215*,Dvorak,  Antonín,CARNIVAL OVERTURE, OP.92,Mehta, Zubin
6835,1988-89,52213*,Haydn,  Franz  Joseph,CONCERTO, TRUMPET,Mehta, Zubin
6845,1988-89,856*,Schubert,  Franz,ROSAMUNDE: OVERTURE, D.644,Mehta, Zubin
6853,1988-89,53215*,Dvorak,  Antonín,CARNIVAL OVERTURE, OP.92,Mehta, Zubin
3822,1989-90,4058*,Anthem,,TAIWAN, REPUBLIC OF CHINA,Mehta, Zubin
3826,1989-90,4058*,Anthem,,TAIWAN, REPUBLIC OF CHINA,Mehta, Zubin
3831,1989-90,2701*,Anthem,,KOREA, REPUBLIC OF,Mehta, Zubin
3836,1989-90,2701*,Anthem,,KOREA, REPUBLIC OF,Mehta, Zubin
3847,1989-90,52449*,Beethoven,  Ludwig  van,SYMPHONY NO. 6 IN F MAJOR, OP.68 (PASTORAL),Mehta, Zubin
3851,1989-90,856*,Schubert,  Franz,ROSAMUNDE: OVERTURE, D.644,Mehta, Zubin
3856,1989-90,53215*,Dvorak,  Antonín,CARNIVAL OVERTURE, OP.92,Mehta, Zubin
2480,1989-90,9003*6,Wagner,  Richard,TANNHAUSER, WWV 70,Mehta, Zubin
2486,1989-90,51664*,Mozart,  Wolfgang  Amadeus,SYMPHONY NO. 40, G MINOR,Mehta, Zubin
2492,1989-90,1847*,Beethoven,  Ludwig  van,CONCERTO, PIANO,Mehta, Zubin
2497,1989-90,51664*,Mozart,  Wolfgang  Amadeus,SYMPHONY NO. 40, G MINOR,Mehta, Zubin
6821,1989-90,50152*,Bach,  Johann  Sebastian,MASS IN B MINOR, BWV 232,Rilling, Helmuth
6827,1989-90,50152*,Bach,  Johann  Sebastian,MASS IN B MINOR, BWV 232,Rilling, Helmuth
6854,1989-90,50025*,Tchaikovsky,  Pyotr  Ilyich,ROMEO AND JULIET, FANTASY-OVERTURE,Bernstein, Leonard
3817,1989-90,3904*,Beethoven,  Ludwig  van,ROMANCE, VIOLIN,Mehta, Zubin
3823,1989-90,52777*,Schubert,  Franz,SYMPHONY NO. 5, B FLAT MAJOR,Mehta, Zubin
847,1989-90,1930*1,Holst,  Gustav,PLANETS, THE,Mehta, Zubin
3832,1989-90,3938*,Vivaldi,  Antonio,CONCERTO, VIOLINS (3),Mehta, Zubin
5219,1989-90,8837*10,Beethoven,  Ludwig  van,FIDELIO, OP. 72,Mehta, Zubin
798,1989-90,8837*10,Beethoven,  Ludwig  van,FIDELIO, OP. 72,Mehta, Zubin
5223,1989-90,8837*10,Beethoven,  Ludwig  van,FIDELIO, OP. 72,Mehta, Zubin
803,1989-90,8837*10,Beethoven,  Ludwig  van,FIDELIO, OP. 72,Mehta, Zubin
807,1989-90,8837*10,Beethoven,  Ludwig  van,FIDELIO, OP. 72,Mehta, Zubin
4503,1989-90,52217*,Haydn,  Franz  Joseph,CONCERTO, VIOLIN,Mehta, Zubin
1522,1989-90,52389*,Beethoven,  Ludwig  van,LEONORE OVERTURE NO. 3, OP. 72B,Mehta, Zubin
4506,1989-90,52389*,Beethoven,  Ludwig  van,LEONORE OVERTURE NO. 3, OP. 72B,Mehta, Zubin
1529,1989-90,52389*,Beethoven,  Ludwig  van,LEONORE OVERTURE NO. 3, OP. 72B,Mehta, Zubin
5662,1989-90,3478*,Schumann,  Robert,ANDANTE AND VARIATIONS, B FLAT MAJOR,Fuchs, Kenneth
4512,1989-90,51892*,Brahms,  Johannes,VARIATIONS ON A THEME BY HAYDN, OP. 56A,Mehta, Zubin
1449,1989-90,52085*,Haydn,  Franz  Joseph,SYMPHONY NO.  90, C MAJOR,Leinsdorf, Erich
5922,1989-90,53732*4,Prokofiev,  Sergei,SYMPHONY NO. 1, OP. 25 (CLASSICAL),Gilbert, David
1459,1989-90,52054*,Haydn,  Franz  Joseph,SYMPHONY NO.  82, C MAJOR (L'OURS),Mehta, Zubin
5841,1989-90,6086*,Telemann,  Georg  Philipp,CONCERTO, FLUTE AND BASSOON,Mehta, Zubin
5845,1989-90,9194*1,Smetana,  Bedrich,BARTERED BRIDE, THE,Macal, Zdenek
5854,1989-90,52969*,Martin,  Frank,CONCERTO, SEVEN WINDS,Dutoit, Charles
2809,1989-90,52003*,Haydn,  Franz  Joseph,SYMPHONY NO.  68, B FLAT MAJOR,Slatkin, Leonard
2814,1989-90,50606*,Mozart,  Wolfgang  Amadeus,CONCERTO, PIANO NO. 17,Slatkin, Leonard
2819,1989-90,53170*,Shostakovich,  Dmitri,SYMPHONY NO.  7, OP. 60 (LENINGRAD),Temirkanov, Yuri
7167,1989-90,1389*,Brahms,  Johannes,CONCERTO, PIANO,Mehta, Zubin
7170,1989-90,1145*,Bach,  Johann  Christian,LUCIO SILLA: OVERTURE (SIN. B-FLAT, OP. 18,Mehta, Zubin
7175,1989-90,1145*,Bach,  Johann  Christian,LUCIO SILLA: OVERTURE (SIN. B-FLAT, OP. 18,Mehta, Zubin
7179,1989-90,53550*,Strauss,  Richard,SERENADE, WIND INSTRUMENTS,Leinsdorf, Erich
7372,1989-90,52577*,Mendelssohn,  Felix,SYMPHONY NO. 4, A MAJOR,Levi, Yoel
7373,1989-90,51370*,Berlioz,  Hector,SYMPHONIE FANTASTIQUE, OP.14,Levi, Yoel
7374,1989-90,52577*,Mendelssohn,  Felix,SYMPHONY NO. 4, A MAJOR,Wong, Samuel
7380,1989-90,2229*,Bruch,  Max,CONCERTO, VIOLIN,Mehta, Zubin
344,1989-90,3938*,Vivaldi,  Antonio,CONCERTO, VIOLINS (3),Mehta, Zubin
7390,1989-90,3938*,Vivaldi,  Antonio,CONCERTO, VIOLINS (3),Mehta, Zubin
7391,1989-90,3938*,Vivaldi,  Antonio,CONCERTO, VIOLINS (3),Mehta, Zubin
13257,1989-90,3938*,Vivaldi,  Antonio,CONCERTO, VIOLINS (3),Mehta, Zubin
3392,1990-91,50387*,Gershwin,  George,AMERICAN IN PARIS, AN,Mehta, Zubin
3398,1990-91,51648*,Mozart,  Wolfgang  Amadeus,SYMPHONY NO. 36, C MAJOR,Mehta, Zubin
3405,1990-91,51648*,Mozart,  Wolfgang  Amadeus,SYMPHONY NO. 36, C MAJOR,Mehta, Zubin
7397,1990-91,51648*,Mozart,  Wolfgang  Amadeus,SYMPHONY NO. 36, C MAJOR,Mehta, Zubin
3411,1990-91,51648*,Mozart,  Wolfgang  Amadeus,SYMPHONY NO. 36, C MAJOR,Mehta, Zubin
7443,1990-91,51648*,Mozart,  Wolfgang  Amadeus,SYMPHONY NO. 36, C MAJOR,Mehta, Zubin
3416,1990-91,52621*,Barber,  Samuel,MEDEA'S MEDITATION AND DANCE OF VENGEANCE, OP. 23A,Mehta, Zubin
338,1990-91,6301*,Del Tredici,  David,LOBSTER QUADRILLE, THE,Mehta, Zubin
355,1990-91,50620*,Wagner,  Richard,SIEGFRIED IDYLL, WWV 103,Leinsdorf, Erich
4787,1990-91,52019*,Britten,  Benjamin,YOUNG PERSON'S GUIDE TO THE ORCHESTRA, OP. 34,Gilbert, David
4737,1990-91,6627*,Hetu [Hétu],  Jacques,IMAGES DE LA REVOLUTION, OP. 44,Dutoit, Charles
7368,1990-91,51419*,Bernstein,  Leonard,SYMPHONY NO. 1, JEREMIAH,Slatkin, Leonard
1677,1990-91,52506*,Mendelssohn,  Felix,ELIJAH, OP.70,Masur, Kurt
7376,1990-91,53794*1,Suppe [Suppé],  Franz  Von,BEAUTIFUL GALATEA, THE,Mehta, Zubin
5397,1990-91,52180*,Haydn,  Franz  Joseph,CONCERTO, PIANO/HARPSICHORD,Mehta, Zubin
